ID,Family,Core,Additional,Surface Chemistry,Shape,Size,Charge,Dose,Toxicity
nbi_0183,metal oxide,europium oxide [eu2o3],N/A,unknown,irregular-angular,70,0,2.00E-06,0.02
nbi_0183,metal oxide,europium oxide [eu2o3],N/A,unknown,irregular-angular,70,0,1.00E-05,0.09
nbi_0183,metal oxide,europium oxide [eu2o3],N/A,unknown,irregular-angular,70,0,5.00E-05,0.07
nbi_0183,metal oxide,europium oxide [eu2o3],N/A,unknown,irregular-angular,70,0,0.00025,0.07
nbi_0184,metal,gold [Au],N/A,unknown,spherical,14,-,1.60E-08,0.08
nbi_0184,metal,gold [Au],N/A,unknown,spherical,14,-,8.00E-08,0
nbi_0184,metal,gold [Au],N/A,unknown,spherical,14,-,4.00E-07,0.03
nbi_0184,metal,gold [Au],N/A,unknown,spherical,14,-,2.00E-06,0.02
nbi_0184,metal,gold [Au],N/A,unknown,spherical,14,-,1.00E-05,0
nbi_0184,metal,gold [Au],N/A,unknown,spherical,14,-,5.00E-05,0.01
nbi_0184,metal,gold [Au],N/A,unknown,spherical,14,-,0.00025,0.01
nbi_0185,metal oxide,neodymium oxide [nd2o3],N/A,unknown,irregular-angular,50,0,1.60E-08,0.04
nbi_0185,metal oxide,neodymium oxide [nd2o3],N/A,unknown,irregular-angular,50,0,8.00E-08,0.02
nbi_0185,metal oxide,neodymium oxide [nd2o3],N/A,unknown,irregular-angular,50,0,4.00E-07,0
nbi_0185,metal oxide,neodymium oxide [nd2o3],N/A,unknown,irregular-angular,50,0,2.00E-06,0
nbi_0185,metal oxide,neodymium oxide [nd2o3],N/A,unknown,irregular-angular,50,0,1.00E-05,0.15
nbi_0185,metal oxide,neodymium oxide [nd2o3],N/A,unknown,irregular-angular,50,0,5.00E-05,0.07
nbi_0185,metal oxide,neodymium oxide [nd2o3],N/A,unknown,irregular-angular,50,0,0.00025,0.06
nbi_0186,metal,silver [Ag],N/A,unknown,spherical,2,-,1.60E-08,0
nbi_0186,metal,silver [Ag],N/A,unknown,spherical,2,-,8.00E-08,0.13
nbi_0186,metal,silver [Ag],N/A,unknown,spherical,2,-,4.00E-07,0.09
nbi_0186,metal,silver [Ag],N/A,unknown,spherical,2,-,2.00E-06,0.12
nbi_0186,metal,silver [Ag],N/A,unknown,spherical,2,-,1.00E-05,0.88
nbi_0186,metal,silver [Ag],N/A,unknown,spherical,2,-,5.00E-05,1
nbi_0186,metal,silver [Ag],N/A,unknown,spherical,2,-,0.00025,1
nbi_0187,metal oxide,zinc oxide [ZnO],N/A,unknown,regular-angular,70,0,1.60E-08,0
nbi_0187,metal oxide,zinc oxide [ZnO],N/A,unknown,regular-angular,70,0,8.00E-08,0
nbi_0187,metal oxide,zinc oxide [ZnO],N/A,unknown,regular-angular,70,0,4.00E-07,0.01
nbi_0187,metal oxide,zinc oxide [ZnO],N/A,unknown,regular-angular,70,0,2.00E-06,0.04
nbi_0187,metal oxide,zinc oxide [ZnO],N/A,unknown,regular-angular,70,0,1.00E-05,0.39
nbi_0187,metal oxide,zinc oxide [ZnO],N/A,unknown,regular-angular,70,0,5.00E-05,0.95
nbi_0187,metal oxide,zinc oxide [ZnO],N/A,unknown,regular-angular,70,0,0.00025,0.97
nbi_0189,semiconductor,silicon dioxide [SiO2],N/A,unknown,spherical,12,-,1.60E-08,0
nbi_0189,semiconductor,silicon dioxide [SiO2],N/A,unknown,spherical,12,-,8.00E-08,0
nbi_0189,semiconductor,silicon dioxide [SiO2],N/A,unknown,spherical,12,-,4.00E-07,0.12
nbi_0189,semiconductor,silicon dioxide [SiO2],N/A,unknown,spherical,12,-,2.00E-06,0
nbi_0189,semiconductor,silicon dioxide [SiO2],N/A,unknown,spherical,12,-,1.00E-05,0.04
nbi_0189,semiconductor,silicon dioxide [SiO2],N/A,unknown,spherical,12,-,5.00E-05,0
nbi_0189,semiconductor,silicon dioxide [SiO2],N/A,unknown,spherical,12,-,0.00025,0.04
nbi_0193,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,30,0,1.60E-08,0.08
nbi_0193,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,30,0,8.00E-08,0
nbi_0193,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,30,0,4.00E-07,0.01
nbi_0193,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,30,0,2.00E-06,0
nbi_0193,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,30,0,1.00E-05,0
nbi_0193,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,30,0,5.00E-05,0
nbi_0193,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,30,0,0.00025,0.03
nbi_0194,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,10,0,1.60E-08,0.01
nbi_0194,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,10,0,8.00E-08,0.18
nbi_0194,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,10,0,4.00E-07,0.17
nbi_0194,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,10,0,2.00E-06,0.04
nbi_0194,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,10,0,1.00E-05,0.12
nbi_0194,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,10,0,5.00E-05,0
nbi_0194,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,10,0,0.00025,0.38
nbi_0195,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,30,0,1.60E-08,0.25
nbi_0195,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,30,0,8.00E-08,0.13
nbi_0195,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,30,0,4.00E-07,0
nbi_0195,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,30,0,2.00E-06,0.11
nbi_0195,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,30,0,1.00E-05,0.03
nbi_0195,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,30,0,5.00E-05,0.04
nbi_0195,metal oxide,aluminum oxide [Al2O3],N/A,unknown,spherical,30,0,0.00025,0.01
nbi_0198,metal oxide,antimony (iii) oxide [sb2o3],N/A,unknown,spherical,125,0,1.60E-08,0
nbi_0198,metal oxide,antimony (iii) oxide [sb2o3],N/A,unknown,spherical,125,0,8.00E-08,0
nbi_0198,metal oxide,antimony (iii) oxide [sb2o3],N/A,unknown,spherical,125,0,4.00E-07,0.04
nbi_0198,metal oxide,antimony (iii) oxide [sb2o3],N/A,unknown,spherical,125,0,2.00E-06,0.08
nbi_0198,metal oxide,antimony (iii) oxide [sb2o3],N/A,unknown,spherical,125,0,1.00E-05,0.01
nbi_0198,metal oxide,antimony (iii) oxide [sb2o3],N/A,unknown,spherical,125,0,5.00E-05,0
nbi_0198,metal oxide,antimony (iii) oxide [sb2o3],N/A,unknown,spherical,125,0,0.00025,0
nbi_0199,cellulose,cellulose,N/A,unknown,unknown,18,0,3.20E-07,0.01
nbi_0199,cellulose,cellulose,N/A,unknown,unknown,18,0,1.00E-06,0.04
nbi_0199,cellulose,cellulose,N/A,unknown,unknown,18,0,8.00E-06,0.01
nbi_0199,cellulose,cellulose,N/A,unknown,unknown,18,0,4.00E-05,0.01
nbi_0199,cellulose,cellulose,N/A,unknown,unknown,18,0,0.0002,0.05
nbi_0199,cellulose,cellulose,N/A,unknown,unknown,18,0,0.001,0.01
nbi_0199,cellulose,cellulose,N/A,unknown,unknown,18,0,0.005,0.07
nbi_0200,cellulose,cellulose,N/A,"2-,2-aminoethoxyethanol [aee]",fibrous,60,0,3.20E-07,0.05
nbi_0200,cellulose,cellulose,N/A,"2-,2-aminoethoxyethanol [aee]",fibrous,60,0,1.00E-06,0
nbi_0200,cellulose,cellulose,N/A,"2-,2-aminoethoxyethanol [aee]",fibrous,60,0,8.00E-06,0
nbi_0200,cellulose,cellulose,N/A,"2-,2-aminoethoxyethanol [aee]",fibrous,60,0,4.00E-05,0.05
nbi_0200,cellulose,cellulose,N/A,"2-,2-aminoethoxyethanol [aee]",fibrous,60,0,0.0002,1
nbi_0200,cellulose,cellulose,N/A,"2-,2-aminoethoxyethanol [aee]",fibrous,60,0,0.001,1
nbi_0200,cellulose,cellulose,N/A,"2-,2-aminoethoxyethanol [aee]",fibrous,60,0,0.005,1
nbi_0201,cellulose,cellulose,N/A,hydroxypropyl-trimethylammonium chloride,fibrous,54,+,2.75E-07,0.04
nbi_0201,cellulose,cellulose,N/A,hydroxypropyl-trimethylammonium chloride,fibrous,54,+,1.00E-06,0.12
nbi_0201,cellulose,cellulose,N/A,hydroxypropyl-trimethylammonium chloride,fibrous,54,+,6.00E-06,0.08
nbi_0201,cellulose,cellulose,N/A,hydroxypropyl-trimethylammonium chloride,fibrous,54,+,3.40E-05,0.05
nbi_0201,cellulose,cellulose,N/A,hydroxypropyl-trimethylammonium chloride,fibrous,54,+,0.000172,0.01
nbi_0201,cellulose,cellulose,N/A,hydroxypropyl-trimethylammonium chloride,fibrous,54,+,0.00086,0.1
nbi_0201,cellulose,cellulose,N/A,hydroxypropyl-trimethylammonium chloride,fibrous,54,+,0.0043,0.02
nbi_0202,metal oxide,copper oxide [CuO],N/A,unknown,unknown,25,-,1.60E-08,0.04
nbi_0202,metal oxide,copper oxide [CuO],N/A,unknown,unknown,25,-,8.00E-08,0.13
nbi_0202,metal oxide,copper oxide [CuO],N/A,unknown,unknown,25,-,4.00E-07,0.17
nbi_0202,metal oxide,copper oxide [CuO],N/A,unknown,unknown,25,-,2.00E-06,0.05
nbi_0202,metal oxide,copper oxide [CuO],N/A,unknown,unknown,25,-,1.00E-05,0.09
nbi_0202,metal oxide,copper oxide [CuO],N/A,unknown,unknown,25,-,5.00E-05,0.35
nbi_0202,metal oxide,copper oxide [CuO],N/A,unknown,unknown,25,-,0.00025,0.45
nbi_0204,semiconductor,silica [si],N/A,silanol,spherical,82.5,-,5.00E-07,0.04
nbi_0204,semiconductor,silica [si],N/A,silanol,spherical,82.5,-,1.00E-06,0.03
nbi_0204,semiconductor,silica [si],N/A,silanol,spherical,82.5,-,5.00E-06,0.03
nbi_0204,semiconductor,silica [si],N/A,silanol,spherical,82.5,-,1.00E-05,0.03
nbi_0204,semiconductor,silica [si],N/A,silanol,spherical,82.5,-,2.50E-05,0.05
nbi_0204,semiconductor,silica [si],N/A,silanol,spherical,82.5,-,5.00E-05,0.06
nbi_0204,semiconductor,silica [si],N/A,silanol,spherical,82.5,-,1.00E-04,0.04
nbi_0205,carbon,carbon [c],N/A,unknown,cylindrical,25,0,1.60E-08,0.04
nbi_0205,carbon,carbon [c],N/A,unknown,cylindrical,25,0,8.00E-08,0.09
nbi_0205,carbon,carbon [c],N/A,unknown,cylindrical,25,0,4.00E-07,0
nbi_0205,carbon,carbon [c],N/A,unknown,cylindrical,25,0,2.00E-06,0.12
nbi_0205,carbon,carbon [c],N/A,unknown,cylindrical,25,0,1.00E-05,0.09
nbi_0205,carbon,carbon [c],N/A,unknown,cylindrical,25,0,5.00E-05,0.08
nbi_0205,carbon,carbon [c],N/A,unknown,cylindrical,25,0,0.00025,0.21
nbi_0206,carbon,carbon [c],N/A,unknown,cylindrical,4.5,0,1.60E-08,0.04
nbi_0206,carbon,carbon [c],N/A,unknown,cylindrical,4.5,0,8.00E-08,0.09
nbi_0206,carbon,carbon [c],N/A,unknown,cylindrical,4.5,0,4.00E-07,0
nbi_0206,carbon,carbon [c],N/A,unknown,cylindrical,4.5,0,2.00E-06,0.12
nbi_0206,carbon,carbon [c],N/A,unknown,cylindrical,4.5,0,1.00E-05,0.09
nbi_0206,carbon,carbon [c],N/A,unknown,cylindrical,4.5,0,5.00E-05,0.08
nbi_0206,carbon,carbon [c],N/A,unknown,cylindrical,4.5,0,0.00025,0.21
nbi_0207,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,63,0,1.60E-08,0.04
nbi_0207,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,63,0,8.00E-08,0.12
nbi_0207,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,63,0,4.00E-08,0.24
nbi_0207,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,63,0,2.00E-06,0.19
nbi_0207,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,63,0,1.00E-05,0.39
nbi_0207,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,63,0,5.00E-05,0.74
nbi_0207,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,63,0,0.00025,0.97
nbi_0208,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-07,0
nbi_0208,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-06,0
nbi_0208,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-05,0.05
nbi_0208,metal,silver [Ag],N/A,amine,spherical,69.9,-,2.50E-05,0
nbi_0208,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-05,0
nbi_0208,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-04,0.09
nbi_0209,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-07,0.08
nbi_0209,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-06,0.06
nbi_0209,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-05,0.06
nbi_0209,metal,silver [Ag],N/A,amine,spherical,69.9,-,2.50E-05,0
nbi_0209,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-05,0.05
nbi_0209,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-04,0.79
nbi_0211,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-07,0
nbi_0211,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-06,0.04
nbi_0211,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-05,0.09
nbi_0211,metal,silver [Ag],N/A,amine,spherical,69.9,-,2.50E-05,0.04
nbi_0211,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-05,0.08
nbi_0211,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-04,0.04
nbi_0212,carbon,carbon [c],N/A,unknown,cylindrical,18,-,1.60E-08,0
nbi_0212,carbon,carbon [c],N/A,unknown,cylindrical,18,-,8.00E-08,0.02
nbi_0212,carbon,carbon [c],N/A,unknown,cylindrical,18,-,4.00E-07,0.05
nbi_0212,carbon,carbon [c],N/A,unknown,cylindrical,18,-,2.00E-06,0.17
nbi_0212,carbon,carbon [c],N/A,unknown,cylindrical,18,-,1.00E-05,0.05
nbi_0212,carbon,carbon [c],N/A,unknown,cylindrical,18,-,5.00E-05,0.07
nbi_0212,carbon,carbon [c],N/A,unknown,cylindrical,18,-,0.00025,0.54
nbi_0213,metal oxide,"terbium (iii,iv) oxide [tb4o7]",N/A,unknown,unknown,50,0,1.60E-08,0.01
nbi_0213,metal oxide,"terbium (iii,iv) oxide [tb4o7]",N/A,unknown,unknown,50,0,8.00E-08,0
nbi_0213,metal oxide,"terbium (iii,iv) oxide [tb4o7]",N/A,unknown,unknown,50,0,4.00E-07,0.04
nbi_0213,metal oxide,"terbium (iii,iv) oxide [tb4o7]",N/A,unknown,unknown,50,0,2.00E-06,0
nbi_0213,metal oxide,"terbium (iii,iv) oxide [tb4o7]",N/A,unknown,unknown,50,0,1.00E-05,0.04
nbi_0213,metal oxide,"terbium (iii,iv) oxide [tb4o7]",N/A,unknown,unknown,50,0,5.00E-05,0
nbi_0213,metal oxide,"terbium (iii,iv) oxide [tb4o7]",N/A,unknown,unknown,50,0,0.00025,0.08
nbi_0214,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,76,+,1.60E-08,0.04
nbi_0214,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,76,+,8.00E-08,0.04
nbi_0214,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,76,+,4.00E-07,0.05
nbi_0214,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,76,+,2.00E-06,0.06
nbi_0214,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,76,+,1.00E-05,0.51
nbi_0214,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,76,+,5.00E-05,0.82
nbi_0214,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,76,+,0.00025,1
nbi_0215,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,63,0,1.60E-08,0
nbi_0215,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,63,0,8.00E-08,0.02
nbi_0215,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,63,0,4.00E-07,0.01
nbi_0215,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,63,0,2.00E-06,0.04
nbi_0215,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,63,0,1.00E-05,0.04
nbi_0215,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,63,0,5.00E-05,0.05
nbi_0215,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,63,0,0.00025,0.45
nbi_0216,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-07,0.05
nbi_0216,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-06,0.04
nbi_0216,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-06,0.01
nbi_0216,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-05,0.03
nbi_0216,metal,silver [Ag],N/A,amine,spherical,69.9,-,2.50E-05,0.04
nbi_0216,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-05,0
nbi_0216,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-04,0.09
nbi_0217,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-07,0.08
nbi_0217,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-06,0.2
nbi_0217,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-06,0.1
nbi_0217,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-05,0.21
nbi_0217,metal,silver [Ag],N/A,amine,spherical,69.9,-,2.50E-05,0.14
nbi_0217,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-05,0.02
nbi_0217,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-04,0.96
nbi_0218,metal,silver [Ag],N/A,amine,spherical,20,-,1.00E-07,0.04
nbi_0218,metal,silver [Ag],N/A,amine,spherical,20,-,5.00E-07,0.15
nbi_0218,metal,silver [Ag],N/A,amine,spherical,20,-,1.00E-06,0.26
nbi_0218,metal,silver [Ag],N/A,amine,spherical,20,-,5.00E-06,0.19
nbi_0218,metal,silver [Ag],N/A,amine,spherical,20,-,1.00E-05,0.26
nbi_0218,metal,silver [Ag],N/A,amine,spherical,20,-,2.50E-05,0.78
nbi_0218,metal,silver [Ag],N/A,amine,spherical,20,-,5.00E-05,1
nbi_0219,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-07,0
nbi_0219,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-06,0.04
nbi_0219,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-06,0
nbi_0219,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-05,0
nbi_0219,metal,silver [Ag],N/A,amine,spherical,69.9,-,2.50E-05,0.04
nbi_0219,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-05,0.01
nbi_0219,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-04,0.38
nbi_0220,metal,silver [Ag],N/A,amine,spherical,67.7,+,5.00E-07,0.04
nbi_0220,metal,silver [Ag],N/A,amine,spherical,67.7,+,1.00E-06,0.11
nbi_0220,metal,silver [Ag],N/A,amine,spherical,67.7,+,5.00E-06,0.76
nbi_0220,metal,silver [Ag],N/A,amine,spherical,67.7,+,1.00E-05,0.83
nbi_0220,metal,silver [Ag],N/A,amine,spherical,67.7,+,2.50E-05,0.97
nbi_0220,metal,silver [Ag],N/A,amine,spherical,67.7,+,5.00E-05,1
nbi_0220,metal,silver [Ag],N/A,amine,spherical,67.7,+,1.00E-04,1
nbi_0221,semiconductor,silica [si],N/A,amine,spherical,84,+,5.00E-07,0.11
nbi_0221,semiconductor,silica [si],N/A,amine,spherical,84,+,1.00E-06,0.05
nbi_0221,semiconductor,silica [si],N/A,amine,spherical,84,+,5.00E-06,0.07
nbi_0221,semiconductor,silica [si],N/A,amine,spherical,84,+,1.00E-05,0.03
nbi_0221,semiconductor,silica [si],N/A,amine,spherical,84,+,2.50E-05,0.06
nbi_0221,semiconductor,silica [si],N/A,amine,spherical,84,+,5.00E-05,0.05
nbi_0221,semiconductor,silica [si],N/A,amine,spherical,84,+,1.00E-04,0.73
nbi_0222,metal,silver [Ag],N/A,amine,spherical,20,-,1.00E-07,0.18
nbi_0222,metal,silver [Ag],N/A,amine,spherical,20,-,5.00E-07,0.14
nbi_0222,metal,silver [Ag],N/A,amine,spherical,20,-,1.00E-06,0.06
nbi_0222,metal,silver [Ag],N/A,amine,spherical,20,-,1.00E-05,0.32
nbi_0222,metal,silver [Ag],N/A,amine,spherical,20,-,2.50E-05,0.71
nbi_0222,metal,silver [Ag],N/A,amine,spherical,20,-,5.00E-05,0.85
